epoch,loss,step,training_run
0,0.1697714775800705,9306,4831
0,0.17372503876686096,9307,4831
0,0.1574568897485733,9308,4831
0,0.1769290566444397,9309,4831
0,0.17665161192417145,9310,4831
0,0.1890237033367157,9311,4831
0,0.13448938727378845,9312,4831
0,0.18610571324825287,9313,4831
0,0.216356560587883,9314,4831
0,0.19731366634368896,9315,4831
0,0.12453736364841461,9316,4831
0,0.17647743225097656,9317,4831
0,0.1833707094192505,9318,4831
0,0.15484565496444702,9319,4831
0,0.1568981111049652,9320,4831
0,0.17449262738227844,9321,4831
0,0.1596313863992691,9322,4831
0,0.2164812833070755,9323,4831
0,0.1997908353805542,9324,4831
0,0.1921566128730774,9325,4863
0,0.3637657165527344,9326,4863
0,0.21352216601371765,9327,4863
0,0.21762852370738983,9328,4863
0,0.28638190031051636,9329,4863
0,0.21276652812957764,9330,4863
0,0.1927490383386612,9331,4863
0,0.19973400235176086,9332,4863
0,0.1703578531742096,9333,4863
0,0.23170441389083862,9334,4863
0,0.1964411735534668,9335,4863
0,0.1579747349023819,9336,4863
0,0.1758725345134735,9337,4863
0,0.21701273322105408,9338,4863
0,0.17857703566551208,9339,4863
0,0.18166953325271606,9340,4863
0,0.2361527681350708,9341,4863
0,0.16584286093711853,9342,4863
0,0.18404918909072876,9343,4863
0,0.19119548797607422,9344,4863
0,0.143737331032753,9345,4863
0,0.1958507001399994,9346,4863
0,0.16987378895282745,9347,4863
0,0.17931625247001648,9348,4863
0,0.18165099620819092,9349,4863
0,0.1852930188179016,9350,4863
0,0.1779966503381729,9351,4863
0,0.17411382496356964,9352,4863
0,0.13220515847206116,9353,4863
0,0.14223338663578033,9354,4863
0,0.14030860364437103,9355,4863
0,0.15967990458011627,9356,4863
0,0.1798369288444519,9357,4863
0,0.2161179929971695,9358,4863
0,0.1584421992301941,9359,4863
0,0.17894628643989563,9360,4863
0,0.19153575599193573,9361,4863
0,0.22436518967151642,9362,4863
0,0.15290553867816925,9363,4863
0,0.1771509051322937,9364,4863
0,0.21098588407039642,9365,4863
0,0.18570059537887573,9366,4863
0,0.19931718707084656,9367,4863
0,0.15917718410491943,9368,4863
0,0.17654985189437866,9369,4863
0,0.2736473083496094,9370,4863
0,0.1557559370994568,9371,4863
0,0.17090463638305664,9372,4863
0,0.2244606614112854,9373,4863
0,0.1943417191505432,9374,4895
0,0.3874657452106476,9375,4895
0,0.17430447041988373,9376,4895
0,0.2092854082584381,9377,4895
0,0.25183841586112976,9378,4895
0,0.21425357460975647,9379,4895
0,0.2300460785627365,9380,4895
0,0.2101016491651535,9381,4895
0,0.22219550609588623,9382,4895
0,0.2244434356689453,9383,4895
0,0.22791403532028198,9384,4895
0,0.1500978320837021,9385,4895
0,0.20588384568691254,9386,4895
0,0.19630853831768036,9387,4895
0,0.184337317943573,9388,4895
0,0.2151518613100052,9389,4895
0,0.18952471017837524,9390,4895
0,0.16862799227237701,9391,4895
0,0.21343563497066498,9392,4895
0,0.22065412998199463,9393,4895
0,0.14549750089645386,9394,4895
0,0.17550212144851685,9395,4895
0,0.19438083469867706,9396,4895
0,0.2783392667770386,9397,4895
0,0.1518169790506363,9398,4895
0,0.1946723610162735,9399,4895
0,0.19075024127960205,9400,4895
0,0.1861940324306488,9401,4895
0,0.1430554986000061,9402,4895
0,0.166191965341568,9403,4895
0,0.15953762829303741,9404,4895
0,0.17312218248844147,9405,4895
0,0.16434751451015472,9406,4895
0,0.1688990443944931,9407,4895
0,0.17657816410064697,9408,4895
0,0.15208163857460022,9409,4895
0,0.1671779602766037,9410,4895
0,0.16638055443763733,9411,4895
0,0.14889097213745117,9412,4895
0,0.177986279129982,9413,4895
0,0.18362808227539062,9414,4895
0,0.15575647354125977,9415,4895
0,0.1654355674982071,9416,4895
0,0.1844460815191269,9417,4895
0,0.17811745405197144,9418,4895
0,0.15858370065689087,9419,4895
0,0.18961173295974731,9420,4895
0,0.1629229038953781,9421,4895
0,0.1832336038351059,9422,4895
0,0.1738589107990265,9423,4927
0,0.37264305353164673,9424,4927
0,0.23096588253974915,9425,4927
0,0.2915700674057007,9426,4927
0,0.219893679022789,9427,4927
0,0.20351622998714447,9428,4927
0,0.2556964159011841,9429,4927
0,0.21730533242225647,9430,4927
0,0.22458820044994354,9431,4927
0,0.2330479621887207,9432,4927
0,0.1777588129043579,9433,4927
0,0.18754668533802032,9434,4927
0,0.23235899209976196,9435,4927
0,0.204131618142128,9436,4927
0,0.185001939535141,9437,4927
0,0.21944862604141235,9438,4927
0,0.21533675491809845,9439,4927
0,0.17747898399829865,9440,4927
0,0.17243541777133942,9441,4927
0,0.1903967261314392,9442,4927
0,0.19608373939990997,9443,4927
0,0.1781150847673416,9444,4927
0,0.15802645683288574,9445,4927
0,0.1497412472963333,9446,4927
0,0.16194412112236023,9447,4927
0,0.19281387329101562,9448,4927
0,0.17792122066020966,9449,4927
0,0.15260255336761475,9450,4927
0,0.1832236498594284,9451,4927
0,0.18427284061908722,9452,4927
0,0.1812867671251297,9453,4927
0,0.12693290412425995,9454,4927
0,0.17267461121082306,9455,4927
0,0.17618855834007263,9456,4927
0,0.18441317975521088,9457,4927
0,0.2109372764825821,9458,4927
0,0.13947643339633942,9459,4927
0,0.15200601518154144,9460,4927
0,0.12932975590229034,9461,4927
0,0.16980119049549103,9462,4927
0,0.15763980150222778,9463,4927
0,0.18547773361206055,9464,4927
0,0.165191188454628,9465,4927
0,0.15895742177963257,9466,4927
0,0.17751045525074005,9467,4927
0,0.1603434979915619,9468,4927
0,0.14504222571849823,9469,4927
0,0.14550872147083282,9470,4927
0,0.18922758102416992,9471,4927
0,0.22081582248210907,9472,4927
0,0.16089168190956116,9473,4959
0,0.4806967079639435,9474,4959
0,0.16744768619537354,9475,4959
0,0.2801152169704437,9476,4959
0,0.27637600898742676,9477,4959
0,0.1712162345647812,9478,4959
0,0.2246638685464859,9479,4959
0,0.2656639814376831,9480,4959
0,0.18704718351364136,9481,4959
0,0.2235676348209381,9482,4959
0,0.2412353903055191,9483,4959
0,0.25132250785827637,9484,4959
0,0.187261164188385,9485,4959
0,0.2029740959405899,9486,4959
0,0.1641015112400055,9487,4959
0,0.1839059293270111,9488,4959
0,0.1898876428604126,9489,4959
0,0.21060335636138916,9490,4959
0,0.24781399965286255,9491,4959
0,0.21628190577030182,9492,4959
0,0.18180495500564575,9493,4959
0,0.1772383451461792,9494,4959
0,0.15951204299926758,9495,4959
0,0.22038143873214722,9496,4959
0,0.22816002368927002,9497,4959
0,0.20362858474254608,9498,4959
0,0.17015618085861206,9499,4959
0,0.1868225485086441,9500,4959
0,0.23932138085365295,9501,4959
0,0.1468174308538437,9502,4959
0,0.2231406271457672,9503,4959
0,0.15742695331573486,9504,4959
0,0.1565055102109909,9505,4959
0,0.16580773890018463,9506,4959
0,0.20967067778110504,9507,4959
0,0.1782439649105072,9508,4959
0,0.19943900406360626,9509,4959
0,0.18771621584892273,9510,4959
0,0.15373042225837708,9511,4959
0,0.15279358625411987,9512,4959
0,0.14803151786327362,9513,4959
0,0.16538788378238678,9514,4959
0,0.15352240204811096,9515,4959
0,0.22923944890499115,9516,4959
0,0.18748903274536133,9517,4959
0,0.16881997883319855,9518,4959
0,0.12438443303108215,9519,4959
0,0.19373589754104614,9520,4959
0,0.17906787991523743,9521,4959
0,0.15707941353321075,9522,4959
0,0.1470041126012802,9523,4991
0,0.5083984732627869,9524,4991
0,0.2510179579257965,9525,4991
0,0.23088285326957703,9526,4991
0,0.4477660059928894,9527,4991
0,0.4051831364631653,9528,4991
0,0.26606234908103943,9529,4991
0,0.23607581853866577,9530,4991
0,0.2543598711490631,9531,4991
0,0.22842302918434143,9532,4991
0,0.29023486375808716,9533,4991
0,0.2662287950515747,9534,4991
0,0.23836147785186768,9535,4991
0,0.21378052234649658,9536,4991
0,0.20065295696258545,9537,4991
0,0.22610610723495483,9538,4991
0,0.19370397925376892,9539,4991
0,0.21945224702358246,9540,4991
0,0.2291664332151413,9541,4991
0,0.18061010539531708,9542,4991
0,0.18957184255123138,9543,4991
0,0.13616783916950226,9544,4991
0,0.1765264868736267,9545,4991
0,0.18833887577056885,9546,4991
0,0.17124272882938385,9547,4991
0,0.18336854875087738,9548,4991
0,0.16212870180606842,9549,4991
0,0.19437362253665924,9550,4991
0,0.18376751244068146,9551,4991
0,0.13697731494903564,9552,4991
0,0.1793796569108963,9553,4991
0,0.19648876786231995,9554,4991
0,0.20290683209896088,9555,4991
0,0.1721060425043106,9556,4991
0,0.16646823287010193,9557,4991
0,0.18212054669857025,9558,4991
0,0.2038244605064392,9559,4991
0,0.17655599117279053,9560,4991
0,0.1830587536096573,9561,4991
0,0.17601299285888672,9562,4991
0,0.14578592777252197,9563,4991
0,0.18592405319213867,9564,4991
0,0.14960543811321259,9565,4991
0,0.20376098155975342,9566,4991
0,0.17617498338222504,9567,4991
0,0.16556118428707123,9568,4991
0,0.18442870676517487,9569,4991
0,0.17806488275527954,9570,4991
0,0.19163207709789276,9571,4991
0,0.16303254663944244,9572,4991
0,0.20573320984840393,9573,5023
0,0.3579973876476288,9574,5023
0,0.23668895661830902,9575,5023
0,0.19710589945316315,9576,5023
0,0.21031947433948517,9577,5023
0,0.1826586127281189,9578,5023
0,0.18941578269004822,9579,5023
0,0.22655248641967773,9580,5023
0,0.19078151881694794,9581,5023
0,0.18789838254451752,9582,5023
0,0.24715061485767365,9583,5023
0,0.19421234726905823,9584,5023
0,0.17389653623104095,9585,5023
0,0.20128268003463745,9586,5023
0,0.22527889907360077,9587,5023
0,0.20997734367847443,9588,5023
0,0.1802583932876587,9589,5023
0,0.19412223994731903,9590,5023
0,0.18687289953231812,9591,5023
0,0.21639440953731537,9592,5023
0,0.18873544037342072,9593,5023
0,0.18532392382621765,9594,5023
0,0.1899777054786682,9595,5023
0,0.15933464467525482,9596,5023
0,0.16404996812343597,9597,5023
0,0.1742793470621109,9598,5023
0,0.18289682269096375,9599,5023
0,0.14387325942516327,9600,5023
0,0.16644525527954102,9601,5023
0,0.15765316784381866,9602,5023
0,0.15485963225364685,9603,5023
0,0.17755287885665894,9604,5023
0,0.18606340885162354,9605,5023
0,0.18796102702617645,9606,5023
0,0.1705121099948883,9607,5023
0,0.1592763066291809,9608,5023
0,0.15664248168468475,9609,5023
0,0.18884697556495667,9610,5023
0,0.1888083666563034,9611,5023
0,0.15927980840206146,9612,5023
0,0.18810389935970306,9613,5023
0,0.18748454749584198,9614,5023
0,0.14497731626033783,9615,5023
0,0.17757639288902283,9616,5023
0,0.17225632071495056,9617,5023
0,0.14130479097366333,9618,5023
0,0.15855933725833893,9619,5023
0,0.17623485624790192,9620,5023
0,0.15981104969978333,9621,5023
0,0.16444392502307892,9622,5023
0,0.19821913540363312,9623,5023
0,0.1793515831232071,9624,5055
0,0.5129614472389221,9625,5055
0,0.2059500515460968,9626,5055
0,0.20554356276988983,9627,5055
0,0.39768826961517334,9628,5055
0,0.28608936071395874,9629,5055
0,0.16866011917591095,9630,5055
0,0.24241043627262115,9631,5055
0,0.27538979053497314,9632,5055
0,0.2532650828361511,9633,5055
0,0.23382028937339783,9634,5055
0,0.19550658762454987,9635,5055
0,0.14453378319740295,9636,5055
0,0.18627209961414337,9637,5055
0,0.24741491675376892,9638,5055
0,0.21176494657993317,9639,5055
0,0.18740777671337128,9640,5055
0,0.1695670634508133,9641,5055
0,0.21710209548473358,9642,5055
0,0.1893286108970642,9643,5055
0,0.20156551897525787,9644,5055
0,0.1896880716085434,9645,5055
0,0.1634623408317566,9646,5055
0,0.16322536766529083,9647,5055
0,0.2107905149459839,9648,5055
0,0.17457738518714905,9649,5055
0,0.21628393232822418,9650,5055
0,0.1863066554069519,9651,5055
0,0.13632746040821075,9652,5055
0,0.18253706395626068,9653,5055
0,0.19877605140209198,9654,5055
0,0.19395442306995392,9655,5055
0,0.19113822281360626,9656,5055
0,0.19971266388893127,9657,5055
0,0.1716373860836029,9658,5055
0,0.20593631267547607,9659,5055
0,0.15536773204803467,9660,5055
0,0.19081145524978638,9661,5055
0,0.17333407700061798,9662,5055
0,0.1395241618156433,9663,5055
0,0.1603592038154602,9664,5055
0,0.18349972367286682,9665,5055
0,0.1788398027420044,9666,5055
0,0.14498192071914673,9667,5055
0,0.1481175571680069,9668,5055
0,0.15730254352092743,9669,5055
0,0.1510132998228073,9670,5055
0,0.1690281480550766,9671,5055
0,0.20649200677871704,9672,5055
0,0.1584087610244751,9673,5055
0,0.16962017118930817,9674,5055
0,0.14875663816928864,9675,5087
0,0.4057493209838867,9676,5087
0,0.16614410281181335,9677,5087
0,0.3187848627567291,9678,5087
0,0.25910094380378723,9679,5087
0,0.21203413605690002,9680,5087
0,0.23881018161773682,9681,5087
0,0.21023881435394287,9682,5087
0,0.25384923815727234,9683,5087
0,0.2427905648946762,9684,5087
0,0.1728714406490326,9685,5087
0,0.22490693628787994,9686,5087
0,0.23231330513954163,9687,5087
0,0.15961967408657074,9688,5087
0,0.19375105202198029,9689,5087
0,0.18058663606643677,9690,5087
0,0.2482376992702484,9691,5087
0,0.1624784618616104,9692,5087
0,0.19128389656543732,9693,5087
0,0.17229796946048737,9694,5087
0,0.18395790457725525,9695,5087
0,0.1433776170015335,9696,5087
0,0.15060745179653168,9697,5087
0,0.19155414402484894,9698,5087
0,0.16352352499961853,9699,5087
0,0.18716636300086975,9700,5087
0,0.1846902221441269,9701,5087
0,0.1479169726371765,9702,5087
0,0.14911818504333496,9703,5087
0,0.15759387612342834,9704,5087
0,0.16231770813465118,9705,5087
0,0.15635959804058075,9706,5087
0,0.15171930193901062,9707,5087
0,0.17271457612514496,9708,5087
0,0.17166969180107117,9709,5087
0,0.16432972252368927,9710,5087
0,0.17739970982074738,9711,5087
0,0.18770097196102142,9712,5087
0,0.17688995599746704,9713,5087
0,0.16374331712722778,9714,5087
0,0.18041931092739105,9715,5087
0,0.1433616578578949,9716,5087
0,0.17959022521972656,9717,5087
0,0.1573091298341751,9718,5087
0,0.20044484734535217,9719,5087
0,0.13724572956562042,9720,5087
0,0.19920951128005981,9721,5087
0,0.16867220401763916,9722,5087
0,0.1570872664451599,9723,5087
0,0.18160100281238556,9724,5087
0,0.1666807234287262,9725,5087
0,0.1625661998987198,9726,5119
0,0.47685322165489197,9727,5119
0,0.2237975001335144,9728,5119
0,0.18574917316436768,9729,5119
0,0.2356543391942978,9730,5119
0,0.2711923122406006,9731,5119
0,0.2002074271440506,9732,5119
0,0.2026338130235672,9733,5119
0,0.2049015462398529,9734,5119
0,0.15049169957637787,9735,5119
0,0.16847577691078186,9736,5119
0,0.20297206938266754,9737,5119
0,0.17948859930038452,9738,5119
0,0.18838617205619812,9739,5119
0,0.15839479863643646,9740,5119
0,0.17936822772026062,9741,5119
0,0.18122652173042297,9742,5119
0,0.19544292986392975,9743,5119
0,0.21705646812915802,9744,5119
0,0.16782650351524353,9745,5119
0,0.18137620389461517,9746,5119
0,0.17661143839359283,9747,5119
0,0.16537658870220184,9748,5119
0,0.2104167491197586,9749,5119
0,0.20419302582740784,9750,5119
0,0.1600397527217865,9751,5119
0,0.1647247076034546,9752,5119
0,0.17573171854019165,9753,5119
0,0.2139625996351242,9754,5119
0,0.18461686372756958,9755,5119
0,0.18079239130020142,9756,5119
0,0.2074364274740219,9757,5119
0,0.14912037551403046,9758,5119
0,0.1710927039384842,9759,5119
0,0.19714099168777466,9760,5119
0,0.23451389372348785,9761,5119
0,0.16324229538440704,9762,5119
0,0.18453937768936157,9763,5119
0,0.1872638761997223,9764,5119
0,0.18480391800403595,9765,5119
0,0.16409385204315186,9766,5119
0,0.16607007384300232,9767,5119
0,0.19347155094146729,9768,5119
0,0.16090765595436096,9769,5119
0,0.14327675104141235,9770,5119
0,0.1480378955602646,9771,5119
0,0.1877417415380478,9772,5119
0,0.1625969558954239,9773,5119
0,0.1639116257429123,9774,5119
0,0.15568341314792633,9775,5119
0,0.14063915610313416,9776,5119
0,0.09857124090194702,9777,5119
0,0.14827501773834229,9778,5151
0,0.44166675209999084,9779,5151
0,0.24776215851306915,9780,5151
0,0.178743377327919,9781,5151
0,0.24411322176456451,9782,5151
0,0.32853108644485474,9783,5151
0,0.2062411904335022,9784,5151
0,0.17227117717266083,9785,5151
0,0.16032777726650238,9786,5151
0,0.2643561363220215,9787,5151
0,0.1984257847070694,9788,5151
0,0.19069452583789825,9789,5151
0,0.19037489593029022,9790,5151
0,0.15487028658390045,9791,5151
0,0.16290101408958435,9792,5151
0,0.19907808303833008,9793,5151
0,0.19257012009620667,9794,5151
0,0.15502457320690155,9795,5151
0,0.18094903230667114,9796,5151
0,0.16422149538993835,9797,5151
0,0.17638319730758667,9798,5151
0,0.17666283249855042,9799,5151
0,0.19027411937713623,9800,5151
0,0.14948569238185883,9801,5151
0,0.15258005261421204,9802,5151
0,0.132665753364563,9803,5151
0,0.17380252480506897,9804,5151
0,0.19599170982837677,9805,5151
0,0.19213996827602386,9806,5151
0,0.1629953533411026,9807,5151
0,0.15479984879493713,9808,5151
0,0.1516474336385727,9809,5151
0,0.15242710709571838,9810,5151
0,0.1755853146314621,9811,5151
0,0.1935947835445404,9812,5151
0,0.16740287840366364,9813,5151
0,0.1711098551750183,9814,5151
0,0.17350701987743378,9815,5151
0,0.21533745527267456,9816,5151
0,0.17063823342323303,9817,5151
0,0.20308373868465424,9818,5151
0,0.1516583263874054,9819,5151
0,0.18275220692157745,9820,5151
0,0.17161357402801514,9821,5151
0,0.1827441155910492,9822,5151
0,0.17372404038906097,9823,5151
0,0.20968285202980042,9824,5151
0,0.14316308498382568,9825,5151
0,0.15826155245304108,9826,5151
0,0.15408653020858765,9827,5151
0,0.16355539858341217,9828,5151
0,0.153651162981987,9829,5151
0,0.18311560153961182,9830,5183
0,0.37267428636550903,9831,5183
0,0.24233803153038025,9832,5183
0,0.2541348934173584,9833,5183
0,0.32438841462135315,9834,5183
0,0.2566834092140198,9835,5183
0,0.17935727536678314,9836,5183
0,0.18474704027175903,9837,5183
0,0.22681201994419098,9838,5183
0,0.2699964642524719,9839,5183
0,0.3072735667228699,9840,5183
0,0.23771104216575623,9841,5183
0,0.18123093247413635,9842,5183
0,0.200452521443367,9843,5183
0,0.17751310765743256,9844,5183
0,0.24144650995731354,9845,5183
0,0.22984176874160767,9846,5183
0,0.2324175387620926,9847,5183
0,0.20138025283813477,9848,5183
0,0.23336446285247803,9849,5183
0,0.1861560195684433,9850,5183
0,0.18894296884536743,9851,5183
0,0.18930776417255402,9852,5183
0,0.20253656804561615,9853,5183
0,0.19140943884849548,9854,5183
0,0.15008564293384552,9855,5183
0,0.16957809031009674,9856,5183
0,0.1489400863647461,9857,5183
0,0.1666046530008316,9858,5183
0,0.1916293203830719,9859,5183
0,0.11978402733802795,9860,5183
0,0.17340868711471558,9861,5183
0,0.1899110972881317,9862,5183
0,0.1530054807662964,9863,5183
0,0.16833153367042542,9864,5183
0,0.1551334708929062,9865,5183
0,0.17425350844860077,9866,5183
0,0.1697486937046051,9867,5183
0,0.1544421762228012,9868,5183
0,0.18518777191638947,9869,5183
0,0.1800011694431305,9870,5183
0,0.17732512950897217,9871,5183
0,0.16446548700332642,9872,5183
0,0.1672450304031372,9873,5183
0,0.17133258283138275,9874,5183
0,0.16642384231090546,9875,5183
0,0.1925518959760666,9876,5183
0,0.13951176404953003,9877,5183
0,0.19549129903316498,9878,5183
0,0.16905273497104645,9879,5183
0,0.14000475406646729,9880,5183
0,0.1663552075624466,9881,5183
0,0.17237751185894012,9882,5215
0,0.362494558095932,9883,5215
0,0.18867522478103638,9884,5215
0,0.22159229218959808,9885,5215
0,0.3127206563949585,9886,5215
0,0.28081458806991577,9887,5215
0,0.22630567848682404,9888,5215
0,0.18615379929542542,9889,5215
0,0.23763717710971832,9890,5215
0,0.21252402663230896,9891,5215
0,0.25706472992897034,9892,5215
0,0.23695115745067596,9893,5215
0,0.18602031469345093,9894,5215
0,0.19798095524311066,9895,5215
0,0.1513775885105133,9896,5215
0,0.19801144301891327,9897,5215
0,0.21249112486839294,9898,5215
0,0.2402825802564621,9899,5215
0,0.16444696485996246,9900,5215
0,0.14390374720096588,9901,5215
0,0.163309708237648,9902,5215
0,0.1753818392753601,9903,5215
0,0.1758599430322647,9904,5215
0,0.19298771023750305,9905,5215
0,0.19635096192359924,9906,5215
0,0.18587028980255127,9907,5215
0,0.18061774969100952,9908,5215
0,0.1703062802553177,9909,5215
0,0.16559867560863495,9910,5215
0,0.18996013700962067,9911,5215
0,0.1715800166130066,9912,5215
0,0.1870359480381012,9913,5215
0,0.15692830085754395,9914,5215
0,0.18701724708080292,9915,5215
0,0.16330450773239136,9916,5215
0,0.18413569033145905,9917,5215
0,0.19062736630439758,9918,5215
0,0.17138466238975525,9919,5215
0,0.17166928946971893,9920,5215
0,0.17470258474349976,9921,5215
0,0.15167060494422913,9922,5215
0,0.18120814859867096,9923,5215
0,0.16730403900146484,9924,5215
0,0.1783549189567566,9925,5215
0,0.1656682789325714,9926,5215
0,0.17859947681427002,9927,5215
0,0.17410817742347717,9928,5215
0,0.2001149207353592,9929,5215
0,0.1953507363796234,9930,5215
0,0.17753487825393677,9931,5215
0,0.18110191822052002,9932,5215
0,0.19201305508613586,9933,5215
0,0.08045565336942673,9934,5215
0,0.15699267387390137,9935,5247
0,0.2840408384799957,9936,5247
0,0.1949261724948883,9937,5247
0,0.26734983921051025,9938,5247
0,0.19080086052417755,9939,5247
0,0.19809070229530334,9940,5247
0,0.29323142766952515,9941,5247
0,0.20648454129695892,9942,5247
0,0.17046958208084106,9943,5247
0,0.22913415729999542,9944,5247
0,0.24290718138217926,9945,5247
0,0.21713806688785553,9946,5247
0,0.18214121460914612,9947,5247
0,0.1888897716999054,9948,5247
0,0.16068324446678162,9949,5247
0,0.2004145383834839,9950,5247
0,0.1757856011390686,9951,5247
0,0.19378337264060974,9952,5247
0,0.19502857327461243,9953,5247
0,0.18019628524780273,9954,5247
0,0.18818962574005127,9955,5247
0,0.1650507003068924,9956,5247
0,0.1620168685913086,9957,5247
0,0.19321654736995697,9958,5247
0,0.18762457370758057,9959,5247
0,0.14766128361225128,9960,5247
0,0.1737331598997116,9961,5247
0,0.13161209225654602,9962,5247
0,0.16985741257667542,9963,5247
0,0.1662670522928238,9964,5247
0,0.16490596532821655,9965,5247
0,0.17024213075637817,9966,5247
0,0.19062957167625427,9967,5247
0,0.17654383182525635,9968,5247
0,0.17398317158222198,9969,5247
0,0.18814615905284882,9970,5247
0,0.1708243042230606,9971,5247
0,0.14909987151622772,9972,5247
0,0.16045865416526794,9973,5247
0,0.18696504831314087,9974,5247
0,0.17828868329524994,9975,5247
0,0.20554381608963013,9976,5247
0,0.1427580863237381,9977,5247
0,0.14986521005630493,9978,5247
0,0.1501394361257553,9979,5247
0,0.17793476581573486,9980,5247
0,0.18599969148635864,9981,5247
0,0.1347227245569229,9982,5247
0,0.18288856744766235,9983,5247
0,0.20620030164718628,9984,5247
0,0.15112130343914032,9985,5247
0,0.19761404395103455,9986,5247
0,0.1791970580816269,9987,5247
0,0.18341901898384094,9988,5279
0,0.3069118857383728,9989,5279
0,0.2015116810798645,9990,5279
0,0.22512130439281464,9991,5279
0,0.20122425258159637,9992,5279
0,0.1825466901063919,9993,5279
0,0.20986536145210266,9994,5279
0,0.16473445296287537,9995,5279
0,0.1524709314107895,9996,5279
0,0.16994524002075195,9997,5279
0,0.21517916023731232,9998,5279
0,0.1769498884677887,9999,5279
0,0.15442772209644318,10000,5279
0,0.1813177913427353,10001,5279
0,0.16768640279769897,10002,5279
0,0.1801164299249649,10003,5279
0,0.16854549944400787,10004,5279
0,0.17471444606781006,10005,5279
0,0.14440685510635376,10006,5279
0,0.16005374491214752,10007,5279
0,0.18854886293411255,10008,5279
0,0.17079053819179535,10009,5279
0,0.18266645073890686,10010,5279
0,0.19360488653182983,10011,5279
0,0.19387291371822357,10012,5279
0,0.18940505385398865,10013,5279
0,0.17865516245365143,10014,5279
0,0.1874329000711441,10015,5279
0,0.17236989736557007,10016,5279
0,0.16973549127578735,10017,5279
0,0.20729714632034302,10018,5279
0,0.21547603607177734,10019,5279
0,0.15213307738304138,10020,5279
0,0.18976427614688873,10021,5279
0,0.17396490275859833,10022,5279
0,0.19073092937469482,10023,5279
0,0.21815544366836548,10024,5279
0,0.15429167449474335,10025,5279
0,0.1532198190689087,10026,5279
0,0.19805847108364105,10027,5279
0,0.18749375641345978,10028,5279
0,0.19697241485118866,10029,5279
0,0.18287289142608643,10030,5279
0,0.22539643943309784,10031,5279
0,0.21553462743759155,10032,5279
0,0.17244668304920197,10033,5279
0,0.17233774065971375,10034,5279
0,0.26404905319213867,10035,5279
0,0.1517888456583023,10036,5279
0,0.17855285108089447,10037,5279
0,0.1599644124507904,10038,5279
0,0.1969536542892456,10039,5279
0,0.1834968626499176,10040,5279
0,0.15389275550842285,10041,5311
0,0.4113353490829468,10042,5311
0,0.173703134059906,10043,5311
0,0.25757065415382385,10044,5311
0,0.19397203624248505,10045,5311
0,0.1764845997095108,10046,5311
0,0.26412826776504517,10047,5311
0,0.20080238580703735,10048,5311
0,0.20974233746528625,10049,5311
0,0.2122611254453659,10050,5311
0,0.18018974363803864,10051,5311
0,0.200736865401268,10052,5311
0,0.15174861252307892,10053,5311
0,0.1658821552991867,10054,5311
0,0.16479790210723877,10055,5311
0,0.18010450899600983,10056,5311
0,0.18756957352161407,10057,5311
0,0.1651511788368225,10058,5311
0,0.16720888018608093,10059,5311
0,0.1625620424747467,10060,5311
0,0.1704469919204712,10061,5311
0,0.20314858853816986,10062,5311
0,0.1582561731338501,10063,5311
0,0.15758219361305237,10064,5311
0,0.19816024601459503,10065,5311
0,0.17502626776695251,10066,5311
0,0.17390625178813934,10067,5311
0,0.17008846998214722,10068,5311
0,0.1895749717950821,10069,5311
0,0.16729532182216644,10070,5311
0,0.16661502420902252,10071,5311
0,0.17813150584697723,10072,5311
0,0.1781381070613861,10073,5311
0,0.17614515125751495,10074,5311
0,0.10230614989995956,10075,5311
0,0.19198916852474213,10076,5311
0,0.19590014219284058,10077,5311
0,0.1795676052570343,10078,5311
0,0.13518622517585754,10079,5311
0,0.13555292785167694,10080,5311
0,0.20767267048358917,10081,5311
0,0.14574484527111053,10082,5311
0,0.16906751692295074,10083,5311
0,0.17156817018985748,10084,5311
0,0.14692221581935883,10085,5311
0,0.1784989982843399,10086,5311
0,0.17350886762142181,10087,5311
0,0.16499441862106323,10088,5311
0,0.15082378685474396,10089,5311
0,0.14139898121356964,10090,5311
0,0.1781897097826004,10091,5311
0,0.17654949426651,10092,5311
0,0.15980082750320435,10093,5311
0,0.08814168721437454,10094,5311
0,0.16986580193042755,10095,5343
0,0.20157679915428162,10096,5343
0,0.23217730224132538,10097,5343
0,0.24422766268253326,10098,5343
0,0.17530326545238495,10099,5343
0,0.18313542008399963,10100,5343
0,0.25911054015159607,10101,5343
0,0.22198042273521423,10102,5343
0,0.16793249547481537,10103,5343
0,0.15669304132461548,10104,5343
0,0.2231927365064621,10105,5343
0,0.16816608607769012,10106,5343
0,0.1723463237285614,10107,5343
0,0.2131284773349762,10108,5343
0,0.2077237367630005,10109,5343
0,0.19204813241958618,10110,5343
0,0.18777185678482056,10111,5343
0,0.1914636194705963,10112,5343
0,0.2408403754234314,10113,5343
0,0.2749498784542084,10114,5343
0,0.20688267052173615,10115,5343
0,0.18080148100852966,10116,5343
0,0.17030781507492065,10117,5343
0,0.20273010432720184,10118,5343
0,0.1878102719783783,10119,5343
0,0.18281283974647522,10120,5343
0,0.22464191913604736,10121,5343
0,0.1770346611738205,10122,5343
0,0.21976619958877563,10123,5343
0,0.15142780542373657,10124,5343
0,0.19254417717456818,10125,5343
0,0.1977415531873703,10126,5343
0,0.24519461393356323,10127,5343
0,0.18421003222465515,10128,5343
